time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport
2020-07-03T21:42:18.006780Z,20000001,QAEAACCAY/4KIjSNWudgglXp6EZE/ThwTVE=,0000024b0b031c97,1,868100000,7,125,4/5,-113,-2.2,-1,010,65123,10
2020-07-03T21:42:25.870868Z,26012efe,QP4uASaAtiQFAyp/RFX+bgGFL1BtqHTAQC9kvBc=,0000024b0b031c97,1,868500000,12,125,4/5,-96,-2.2,-1,010,9398,5
2020-07-03T21:42:37.104694Z,011de8cc,QMzoHQGBGAkCBQdCzy5U3AiaVT4TEjlcNgiNZ3EHZbeKtFmh,0000024b0b031c97,1,867900000,7,125,4/5,-99,3,-1,010,2328,5
2020-07-03T21:42:37.161614Z,26012682,QIImASYAFKIBveNnsvvBaEjY5w==,0000024b0b031c97,1,867900000,7,125,4/5,-81,9.2,-1,010,41492,1
2020-07-03T21:42:39.775085Z,20000000,QAAAACCAY/4K6+IxbCBr2jv15IrYKXSuO1M=,0000024b0b031c97,1,868100000,7,125,4/5,-104,-6.5,-1,010,65123,10
2020-07-03T21:42:59.306360Z,26012682,QIImASYAFaIBTKf0wCqAkes4OQ==,0000024b0b031c97,1,868500000,7,125,4/5,-79,7.2,-1,010,41493,1
2020-07-03T21:42:59.604272Z,26012bfd,QP0rASaAvIIFllxtGc8ZT+06ihZl,0000024b0b031c97,1,868500000,7,125,4/5,-91,4,-1,010,33468,5
2020-07-03T21:42:59.601801Z,260126e2,QOImASaA29gFnQQrVa+LLbEpuSzwQdRzrPY/dtc=,0000024b0b031c97,1,868500000,12,125,4/5,-106,-7.2,-1,010,55515,5
2020-07-03T21:43:01.330105Z,27007d4b,gEt9ACcAFi4Ct15szTt8Qhwwh3yK7kmNQffs8r8AazFSbmsdNuhsChGv1m8qlj05iEYvp3T9sg2EA5+Ls21rOicljfeDGAiy7c9s+wFembubXhbMCuXw6e+h90V+aZQSnXMhyyN8aZCWShF+POykjK5sVUWLaCyz4IA/KUi/I91eZeJIdNc8XZfz/Ow/ZqicGwWVBr7lolaVc3vpXDvTGlOG6f+85Zhr1M+LLBJO8tnoIX6KzFPEx0EKwp+M66Nxm/I132dkJyFY/ZGhaDnAyduHq4iaQs/mD2rE28ztGL3fhmKZncfuOab+QpDvMGmH+K2GFb27gTIr//6hiqX6,0000024b0b031c97,1,867700000,8,125,4/5,-98,-6.8,-1,100,11798,2
2020-07-03T21:43:12.108627Z,26012786,QIYnASaAtiQF4grjP6UTBwfOgr9r0UEV4/5jZEg=,0000024b0b031c97,1,868100000,12,125,4/5,-90,-3.5,-1,010,9398,5
2020-07-03T21:43:16.721155Z,20000002,QAIAACCAX+MKi6/sw+Bi21Tw6ly1KgrHyQU=,0000024b0b031c97,1,868500000,7,125,4/5,-108,-6.2,-1,010,58207,10
2020-07-03T21:43:21.451137Z,26012682,QIImASYAFqIBiR4ELKM+IcKnqA==,0000024b0b031c97,1,867700000,7,125,4/5,-78,8.5,-1,010,41494,1
2020-07-03T21:43:24.403792Z,2601236d,QG0jASaAgd0FFwErzEbBHDH/CCcTyv2hf4ZAJaA=,0000024b0b031c97,1,867900000,12,125,4/5,-103,3.5,-1,010,56705,5
2020-07-03T21:43:33.401839Z,26012f5d,QF0vASYA3DkFJQVTpzzCfp47hwjakbOaXsuqozaJJpuAV0AsGA==,0000024b0b031c97,1,867500000,12,125,4/5,-101,-17,-1,010,14812,5
2020-07-03T21:43:36.432701Z,260128c8,QMgoASaAGA0FIzi8DUQl/Hzsj+KSXG/l5qsgbRDO,0000024b0b031c97,1,867300000,7,125,4/5,-95,1,-1,010,3352,5
2020-07-03T21:43:43.595923Z,26012682,QIImASYAF6IBTQWrVXjaxFlw/A==,0000024b0b031c97,1,867100000,7,125,4/5,-81,9,-1,010,41495,1
2020-07-03T21:43:52.120Z,20000006,QAYAACCAXeMK5Y55jGiwiHUE2kO1tz+c4J4=,0000024b0b031c97,1,868500000,7,125,4/5,-101,-4,-1,010,58205,10
2020-07-03T21:43:52.622537Z,270002f0,gPACACcALE0FHU5E2oeKHNqCnQ3Q2jqrheOT+w==,0000024b0b031c97,1,867900000,8,125,4/5,-100,-6.8,-1,100,19756,5
2020-07-03T21:43:55.261071Z,26012d13,QBMtASbADAECrnQxamBfnrx4Eu2Tw2NFjRU/9W8bL2bNow==,0000024b0b031c97,1,867100000,7,125,4/5,-97,-1.2,-1,010,268,2
2020-07-03T21:43:56.067368Z,270002dd,QN0CACcAun4FpfJhnf/uyDLUYjITGlL5++l7fAuTqw==,0000024b0b031c97,1,867900000,8,125,4/5,-106,-5.2,-1,010,32442,5
2020-07-03T21:44:00.312132Z,26012382,QIIjASaAZ9wF51LG1K+Fw2YRgKZmRT54BLzsco8=,0000024b0b031c97,1,868500000,7,125,4/5,-97,6,-1,010,56423,5
2020-07-03T21:44:03.581844Z,004c0eb4,QLQOTACAEwEFkae8uyLp6deyKt8f1Io2zmo3DE8=,0000024b0b031c97,1,868500000,9,125,4/5,-101,-2.5,-1,010,275,5
2020-07-03T21:44:05.740668Z,26012682,QIImASYAGKIBRRmsbvTfHPSxUQ==,0000024b0b031c97,1,868300000,7,125,4/5,-77,7.2,-1,010,41496,1
2020-07-03T21:44:15.286690Z,270002d6,QNYCACcAun4FqqH4T/rNtWCzXMoiT4p4Y1X8yU5olQ==,0000024b0b031c97,1,867700000,8,125,4/5,-102,-9.8,-1,010,32442,5
2020-07-03T21:44:15.318386Z,010f2768,QGgnDwGAkQAFiG8Uv46NTntmqtSnBSqW+DA=,0000024b0b031c97,1,867900000,9,125,4/5,-102,-2,-1,010,145,5
2020-07-03T21:44:27.885285Z,26012682,QIImASYAGaIBASAcmf3OEip61A==,0000024b0b031c97,1,867300000,7,125,4/5,-78,8.8,-1,010,41497,1
2020-07-03T21:44:28.955078Z,26012572,QHIlASaA0CEFQ+GrJei0FR7um3s7zz5syv9Oeuk=,0000024b0b031c97,1,868100000,12,125,4/5,-84,7,-1,010,8656,5
2020-07-03T21:44:50.029846Z,26012682,QIImASYAGqIBFvsIlaCBFwIyzw==,0000024b0b031c97,1,868300000,7,125,4/5,-79,5,-1,010,41498,1
2020-07-03T21:44:52.614349Z,27008220,QCCCACeAXwIB2sZ776pOZhrciNi4UdAnggUOIgNrWEF+yaiJ,0000024b0b031c97,1,867900000,11,125,4/5,-85,8.5,-1,010,607,1
2020-07-03T21:44:59.760804Z,2601282d,QC0oASaAtiQFKd6og8nmX9YZ2SUl11cenlKelDQ=,0000024b0b031c97,1,868100000,12,125,4/5,-109,-7,-1,010,9398,5
2020-07-03T21:42:19.092511Z,60660950,n1AJZmCj8E57bldbNw31a3EKU+XbS+g=,00800000a0001793,-1,867700000,7,125,4/5,-110,-12,-1,100,20208,91
2020-07-03T21:44:04.897688Z,986ef2e2,seLybpgx+pY4Ohk4OmpSMWHh/d+6a0yAARKtBHDXg+U=,00800000a0001793,-1,867700000,7,125,4/6,-110,-11,-1,101,38650,58
2020-07-03T21:44:27.316461Z,-1,P9dIl/LV1J0FXVsILknBQqAdKThPn+6Wi44XggAq/98w2PjjkoQw0NSBOon3vOdz6ojNcZFgukHkA2yi4SPMmT8Tx/Yc5sGh2mdSAOTTPxcd0E1NG7tS2V0xECbQG4lixHLggieZd+I=,00800000a0001793,-1,867100000,7,125,4/5,-111,-12,-1,001,-1,-1
2020-07-03T21:41:59.347205Z,-1,,7276ff002e062804,-1,867100000,9,125,4/5,-95,-13.5,-1,-1,-1,-1
2020-07-03T21:42:00.553254Z,-1,,7276ff002e062804,-1,868100000,10,125,4/5,-86,-13,-1,-1,-1,-1
2020-07-03T21:42:12.265537Z,-1,,7276ff002e062804,-1,867700000,7,125,4/8,-115,-10.8,-1,-1,-1,-1
2020-07-03T21:42:24.897637Z,-1,,7276ff002e062804,-1,867900000,7,125,4/8,-113,-11.2,-1,-1,-1,-1
2020-07-03T21:43:08.930782Z,-1,,7276ff002e062804,-1,868500000,10,125,4/5,-102,-17,-1,-1,-1,-1
2020-07-03T21:43:20.749787Z,-1,,7276ff002e062804,-1,868500000,9,125,4/5,-104,-15.5,-1,-1,-1,-1
2020-07-03T21:43:22.860683Z,-1,AAEAAAAAnrcY3QsM8P+etxhWoSsEZEk=,7276ff002e062804,1,868500000,12,125,4/5,-99,-16,-1,000,-1,-1
2020-07-03T21:43:43.076603Z,-1,,7276ff002e062804,-1,868100000,9,125,4/8,-106,-15.8,-1,-1,-1,-1
2020-07-03T21:43:54.988021Z,-1,,7276ff002e062804,-1,867900000,7,125,4/6,-113,-11.2,-1,-1,-1,-1
2020-07-03T21:45:04.243617Z,27000261,gGECACcAVxwF5gl+mkmaSfBGreEsBzzkfNJA0yF/dHV7UvAzfTZgodz/r7BO6novAi1Quwx0UVgJTyaqBxCYyg==,0000024b0b031c97,1,867100000,8,125,4/5,-100,1.2,-1,100,7255,5
2020-07-03T21:45:04.735577Z,20000002,QAIAACCAbeMKlQVbznzE8ld3vzsQVBxSmyc=,0000024b0b031c97,1,868500000,12,125,4/5,-102,-6.8,-1,010,58221,10
2020-07-03T21:45:12.174447Z,26012682,QIImASYAG6IBWMSP9wjkm/eLLw==,0000024b0b031c97,1,868500000,7,125,4/5,-78,7.2,-1,010,41499,1
2020-07-03T21:45:13.328256Z,260121a0,QKAhASYABwACmn9RJ9HveV8l2R0CYZcSNYyelRPd,0000024b0b031c97,1,867300000,8,125,4/5,-99,-1.2,-1,010,7,2
2020-07-03T21:45:20.771102Z,499e76ed,QO12nkmAq8AFHwUL6hKAzTvOE2SY6z0Jtr26T0w=,0000024b0b031c97,1,868100000,12,125,4/5,-107,-5.2,-1,010,49323,5
2020-07-03T21:45:25.302180Z,27007d7f,QH99ACcAAgAC4iWLrIMfsfSEq9jgOYXstAZAxVgo,0000024b0b031c97,1,867700000,8,125,4/5,-100,-1.5,-1,010,2,2
2020-07-03T21:45:31.127880Z,26012bc2,QMIrASaAE94FjPG41M2kzPuEn2qXR4mq+YKNkls=,0000024b0b031c97,1,867900000,12,125,4/5,-90,4,-1,010,56851,5
2020-07-03T21:45:31.170530Z,26012dce,QM4tASaAZ9sFwlwsSjq2KYT+BRgI//bmcEhSLFk=,0000024b0b031c97,1,868500000,12,125,4/5,-103,5.5,-1,010,56167,5
2020-07-03T21:45:34.136354Z,-1,R0yGhXvTtjg=,0000024b0b031c97,1,868500000,8,125,4/6,-99,4,-1,010,-1,-1
2020-07-03T21:45:34.319048Z,26012682,QIImASYAHKIBom+e6+k9GrrzyA==,0000024b0b031c97,1,867900000,7,125,4/5,-79,8.5,-1,010,41500,1
2020-07-03T21:45:55.262066Z,26012d13,QBMtASaADwEC28K0X1Y68XPJRt0xPszFgI8qCDIcjZzsAg==,0000024b0b031c97,1,868500000,7,125,4/5,-106,-3,-1,010,271,2
2020-07-03T21:45:56.463816Z,26012682,QIImASYAHaIBj7FindbHh/+Fbw==,0000024b0b031c97,1,867300000,7,125,4/5,-76,9.2,-1,010,41501,1
2020-07-03T21:46:05.684215Z,20000034,QDQAACCAVeQKBVARG/QrsbxxQnG5x1vaCYQ=,0000024b0b031c97,1,868100000,7,125,4/5,-101,-5.2,-1,010,58453,10
2020-07-03T21:46:08.383383Z,2600236f,QG8jACaAvIIF+LIdviTlIBjlaN/Q,0000024b0b031c97,1,867500000,7,125,4/5,-92,-1.5,-1,010,33468,5
2020-07-03T21:46:15.002588Z,2601213c,QDwhASaA+yQFkHsUmMUZum5CSPVmzTMRYICjxeo=,0000024b0b031c97,1,867100000,12,125,4/5,-78,7.8,-1,010,9467,5
2020-07-03T21:46:18.608595Z,26012682,QIImASYAHqIBxQlsUmo65z6AmA==,0000024b0b031c97,1,867100000,7,125,4/5,-81,10.8,-1,010,41502,1
2020-07-03T21:46:18.903123Z,20000000,QAAAACCAkOIKsJiWHQvVG2IpKo6EkAVyvhU71pE=,0000024b0b031c97,1,868500000,7,125,4/5,-108,-4.5,-1,010,58000,10
2020-07-03T21:46:30.372672Z,0067bbcd,QM27ZwCA1h8F6hD20iQ6/spdkKtULlCqJsWvEbY=,0000024b0b031c97,1,867300000,9,125,4/5,-104,-10.8,-1,010,8150,5
2020-07-03T21:46:35.824717Z,26012367,QGcjASYAwHgCrI+0AqfajijuVg==,0000024b0b031c97,1,867700000,7,125,4/5,-75,9,-1,010,30912,2
2020-07-03T21:46:38.374644Z,14000006,QAYAABSAuf8KPZH2Muho1vQSJ91brzz8jus=,0000024b0b031c97,1,868100000,12,125,4/5,-108,-10.8,-1,010,65465,10
2020-07-03T21:46:40.753484Z,26012682,QIImASYAH6IB8CPGw2TjM3Qebw==,0000024b0b031c97,1,868100000,7,125,4/5,-79,10,-1,010,41503,1
2020-07-03T21:47:02.898077Z,26012682,QIImASYAIKIB7lTnKcvA3Z+JwQ==,0000024b0b031c97,1,867300000,7,125,4/5,-78,9.5,-1,010,41504,1
2020-07-03T21:47:04.404748Z,20000001,QAEAACCAbeMKzwgqNXP+mDc5P9CD4Zed1fQ=,0000024b0b031c97,1,868100000,12,125,4/5,-108,-6.8,-1,010,58221,10
2020-07-03T21:47:18.616881Z,260124e9,QOkkASaAROEFVuoWuunAWt+UxFqgip/jiG3NQoA=,0000024b0b031c97,1,867300000,12,125,4/5,-103,-9,-1,010,57668,5
2020-07-03T21:47:19.676553Z,14000005,QAUAABSAuf8KtlzbjvzoE/jRKAUeUUmRhDk=,0000024b0b031c97,1,868500000,12,125,4/5,-111,-8.2,-1,010,65465,10
2020-07-03T21:47:23.540280Z,260124e2,QOIkASYA3DkFPPHlCLt4wBLT31yJlFBgLmBsONuIXhVSu5HMxQ==,0000024b0b031c97,1,868100000,12,125,4/5,-78,10,-1,010,14812,5
2020-07-03T21:47:25.042941Z,26012682,QIImASYAIaIBh73SompjLd25gw==,0000024b0b031c97,1,867700000,7,125,4/5,-79,9.8,-1,010,41505,1
2020-07-03T21:47:32.526989Z,04a04a4a,QEpKoATAKQYBt8U3q4sSRNFCyUS9p63belq7/Xip8vp5,0000024b0b031c97,1,868100000,11,125,4/5,-102,3.2,-1,010,1577,1
2020-07-03T21:47:47.187607Z,26012682,QIImASYAIqIBslxyIZuduV9Bhw==,0000024b0b031c97,1,868300000,7,125,4/5,-77,7.5,-1,010,41506,1
2020-07-03T21:47:49.004191Z,27008220,QCCCACeAYAIBT9bpAMQEyqMfg9lytLZTgpZroJpjeGKiy0xh,0000024b0b031c97,1,868100000,11,125,4/5,-95,5,-1,010,608,1
2020-07-03T21:47:59.592403Z,26012bfd,QP0rASaAvYIFL41qeK48LKGzqJ/y,0000024b0b031c97,1,867900000,7,125,4/5,-97,6.2,-1,010,33469,5
2020-07-03T21:47:26.411708Z,9abd8fad,rK2PvZrpZZ3lPio+qJuhscNE4pgwVRFk4vI4fs2kVQhTCn5dEbgDDodeI3zdN6nVxH+RUI4A3GJMAK7cdCU4slTNinwEvPXUPEUya+jmKMG1laVGu3yJxf8eEPXFtR4YquyjnU3deuh3T/tcsY4WuxEoeUpYaOeVKJ/ILKU2ZpK7721MZPPlwHR6e4wfMOM5TCFq0/ALG+yMIGxt6FTkjKZ4EJ6h4L0mJlv5k6TksT4tksLEj3ALLGeVj8d5l8W9/h7XfrM7+0qfyaAddgafvIbB6dnzaaiBbpMgu9EBCoHmH36Hb8rDQFwlilzW7dYlk5V5bnC5MgoNyBlAnCfe,00800000a0001793,-1,868100000,7,125,4/8,-109,-12,-1,101,40293,68
2020-07-03T21:45:10.054322Z,-1,,7276ff002e062804,-1,868100000,9,125,4/5,-90,-10.8,-1,-1,-1,-1
2020-07-03T21:45:37.290803Z,-1,,7276ff002e062804,-1,867500000,7,125,???,-116,-11.5,-1,-1,-1,-1
2020-07-03T21:45:49.583544Z,-1,,7276ff002e062804,-1,868300000,7,125,4/5,-99,-12,-1,-1,-1,-1
2020-07-03T21:46:01.127772Z,04a046b2,QLJGoASACwUBNMi9OrQdoLhy2+fpadlzd7jHQ2+4qT8fd7Hq,7276ff002e062804,1,868500000,7,125,4/5,-100,-8.2,-1,010,1291,1
2020-07-03T21:46:29.435318Z,-1,,7276ff002e062804,-1,868300000,7,125,4/5,-115,-11.5,-1,-1,-1,-1
2020-07-03T21:46:41.927531Z,-1,,7276ff002e062804,-1,868300000,12,125,4/5,-92,-17,-1,-1,-1,-1
2020-07-03T21:46:52.216286Z,-1,,7276ff002e062804,-1,867500000,7,125,4/8,-94,-11.2,-1,-1,-1,-1
2020-07-03T21:46:57.665569Z,-1,,7276ff002e062804,-1,868100000,10,125,4/5,-106,-15.5,-1,-1,-1,-1
2020-07-03T21:47:03.314091Z,-1,,7276ff002e062804,-1,868100000,9,125,4/8,-99,-14.5,-1,-1,-1,-1
2020-07-03T21:47:06.615331Z,-1,,7276ff002e062804,-1,868500000,7,125,4/5,-101,-9.8,-1,-1,-1,-1
2020-07-03T21:47:22.540297Z,260124e2,QOIkASYA3DkFPPHlCLt4wBLT31yJlFBgLmBsONuIXhVSu5HMxQ==,7276ff002e062804,1,868100000,12,125,4/5,-110,-4.8,-1,010,14812,5
2020-07-03T21:47:29.565595Z,-1,,7276ff002e062804,-1,867500000,7,125,4/6,-92,-10.5,-1,-1,-1,-1
2020-07-03T21:47:48.004211Z,-1,,7276ff002e062804,-1,868100000,11,125,4/5,-93,-13.2,-1,-1,-1,-1
2020-07-03T21:48:04.204882Z,0095eb26,QCbrlQCA/usFM+7txCFCG8Y6vpaMTHAMazE=,0000024b0b031c97,1,868100000,7,125,4/5,-112,-8.8,-1,010,60414,5
2020-07-03T21:48:09.332383Z,26012682,QIImASYAI6IBpO5R6pO0DEFwqw==,0000024b0b031c97,1,867300000,7,125,4/5,-76,8.8,-1,010,41507,1
2020-07-03T21:48:31.477177Z,26012682,QIImASYAJKIBa8ybBX46bCGjCA==,0000024b0b031c97,1,867700000,7,125,4/5,-81,10,-1,010,41508,1
2020-07-03T21:48:35.410576Z,0058a7a9,QKmnWAAAWFYFQj0LD70vtLV6DtD+HhRcqbcz3zU=,0000024b0b031c97,1,867700000,12,125,4/5,-105,-13.8,-1,010,22104,5
2020-07-03T21:48:47.583437Z,26012746,QEYnASaAh1AFv5mObqW1S4r5nvhzgH+K0OZa50fPkw==,0000024b0b031c97,1,868100000,7,125,4/5,-108,-5,-1,010,20615,5
2020-07-03T21:48:53.621915Z,26012682,QIImASYAJaIB8hANjwSih0B+bQ==,0000024b0b031c97,1,868500000,7,125,4/5,-77,6.5,-1,010,41509,1
2020-07-03T21:48:55.263546Z,26012d13,QBMtASaAEgECPPFNEu2Dd9iRZJEQUBEp4NAgZHuI3bNMUQ==,0000024b0b031c97,1,867300000,7,125,4/5,-100,-0.8,-1,010,274,2
2020-07-03T21:48:58.146351Z,260120a2,QKIgASaAKd0Fv65+iunUstzuYoyCkIT4DLHgayE=,0000024b0b031c97,1,867100000,7,125,4/5,-106,-5.8,-1,010,56617,5
2020-07-03T21:49:03.559057Z,004c0eb4,QLQOTACBFAECBZnN93A+4+SMbrkngwlu6RCQF9wf,0000024b0b031c97,1,867300000,9,125,4/5,-101,-9.5,-1,010,276,5
2020-07-03T21:49:11.748750Z,01a91330,QDATqQGA2CkFdNa32+YmQYtUlGhZ0e5Qc0k=,0000024b0b031c97,1,867900000,9,125,4/5,-107,-13.5,-1,010,10712,5
2020-07-03T21:49:14.880397Z,27007dc5,QMV9ACcABAACH6PrcCX0wzYaOH14NhZKR2xGJkQo,0000024b0b031c97,1,868100000,8,125,4/5,-103,2.5,-1,010,4,2
2020-07-03T21:49:15.766812Z,26012682,QIImASYAJqIBfV/CFOAF1Ly5AQ==,0000024b0b031c97,1,867100000,7,125,4/5,-81,8.8,-1,010,41510,1
2020-07-03T21:49:19.033028Z,26012461,QGEkASaAensFiK+/HZgy8vRezI71yi0EFBwB0IEW,0000024b0b031c97,1,868300000,12,125,4/5,-88,-13.2,-1,010,31610,5
2020-07-03T21:49:24.021784Z,27007d4b,gEt9ACcAHy4CHJZBRu4LDc2FkG0t2sOFRvlPtKvnZqsYZpiX2pVOz8PCaQ==,0000024b0b031c97,1,868500000,8,125,4/5,-102,-1,-1,100,11807,2
2020-07-03T21:49:37.911534Z,26012682,QIImASYAJ6IBdH81WaPPK7RpMw==,0000024b0b031c97,1,867700000,7,125,4/5,-77,8.5,-1,010,41511,1
2020-07-03T21:49:41.583829Z,27007d4b,gEt9ACcAIC4C8Tjqo5iJwyk4,0000024b0b031c97,1,868500000,8,125,4/5,-105,2.8,-1,100,11808,2
2020-07-03T21:49:45.835379Z,20000009,QAkAACCAjuIKlQgB5gQSEg2ewcI3Y7sE/AY=,0000024b0b031c97,1,868500000,7,125,4/5,-109,-1.2,-1,010,57998,10
2020-07-03T21:49:55.264039Z,26012d13,QBMtASaAEwECcBQnzGwntldyMesDm9wjzuO2FGvDLYDCYA==,0000024b0b031c97,1,867500000,7,125,4/5,-99,-6.5,-1,010,275,2
2020-07-03T21:49:58.402872Z,2601241c,QBwkASaAtiQF5qQD7+fOMEdP1mHv7ss9XtM95Y4=,0000024b0b031c97,1,868300000,12,125,4/5,-89,-17,-1,010,9398,5
2020-07-03T21:50:00.056292Z,26012682,QIImASYAKKIBhF0H9GUgrlK/hA==,0000024b0b031c97,1,867300000,7,125,4/5,-78,9.2,-1,010,41512,1
2020-07-03T21:50:03.166294Z,27007d4b,gEt9ACcAIi4CU04sFMDhFNyhU7TG4Fxu5fsDEnxv3+LP5zRRetbgKnT0AwPCZxbRonQgfTbcxuNL5H+CCW/WHoWn9Hl1dUrPhk76bySRfQTGxnaYdHnNeqhGenwc0WuR5vc4ykJapRc9EpFsk4Pn+Xz3AvZnZbi6ISdkfGNKGZTYFssFUQu4vdmHsUG9+ot3pU6aTqg8awpmV/kvTeQ7MAU5t47EblIGGTYLyk8nFJ8hb4+ecgzvsa9yt1s1b2a83retcbJNU4mkwzNnIoqiiJ3wW2fR/tn38dQqQeALMBVkrPZf1/odheEu3FEkj/H9Mf4+aOjPr9SIcs8jCejj,0000024b0b031c97,1,867100000,8,125,4/5,-102,-11,-1,100,11810,2
2020-07-03T21:50:04.720238Z,20000002,QAIAACCAbuMKPBBsRe0+f72uy9JdDpX9ZmE=,0000024b0b031c97,1,868500000,12,125,4/5,-101,-9.8,-1,010,58222,10
2020-07-03T21:50:08.888003Z,270002b3,QLMCACcA71sFdhZTzESDxL7/tjyJTVHB/3/SiEba2w==,0000024b0b031c97,1,868100000,8,125,4/5,-101,-1.8,-1,010,23535,5
2020-07-03T21:50:08.880851Z,2601297c,QHwpASaAOdwFIRMaYT4A6DSMVz5dRrUrxqG86j8=,0000024b0b031c97,1,867900000,12,125,4/5,-82,8.2,-1,010,56377,5
2020-07-03T21:50:10.124643Z,2700024e,QE4CACcA71sFoyV4LZoGyZpZWd+joKQAb+YyPEOIoA==,0000024b0b031c97,1,868100000,8,125,4/5,-97,-8.8,-1,010,23535,5
2020-07-03T21:50:19.895Z,2000000a,QAoAACCAj+IK0xq24n2i9q8DPxsDbSTwNQE=,0000024b0b031c97,1,868500000,7,125,4/5,-105,-1,-1,010,57999,10
2020-07-03T21:50:20.767193Z,26012e98,QJguASaAtiQFGxVSfUDQLz20K0RSo5jKB5wSvJ4=,0000024b0b031c97,1,868500000,12,125,4/5,-107,-2.5,-1,010,9398,5
2020-07-03T21:50:22.200791Z,26012682,QIImASYAKaIB16zDgfTSDoQJtg==,0000024b0b031c97,1,867100000,7,125,4/5,-79,10,-1,010,41513,1
2020-07-03T21:50:26.244135Z,26012c77,QHcsASaAytwFew81QY1qk4qNmAHxFGv/tI5TjAA=,0000024b0b031c97,1,867700000,12,125,4/5,-92,-8,-1,010,56522,5
2020-07-03T21:50:38.825275Z,26012cbd,QL0sASaAe3sFXgIho3BWvzgFc7WyGb+k,0000024b0b031c97,1,868500000,12,125,4/5,-85,-8.2,-1,010,31611,5
2020-07-03T21:50:44.345528Z,26012682,QIImASYAKqIBXMeSM0kBK1Gx4w==,0000024b0b031c97,1,867500000,7,125,4/5,-79,7.5,-1,010,41514,1
2020-07-03T21:50:48.503359Z,260120fa,QPogASaAxAcFf1mhWIPXJm3BNA5vXPgZ2Z6i3d9A,0000024b0b031c97,1,867300000,7,125,4/5,-103,-2.5,-1,010,1988,5
2020-07-03T21:50:49.223744Z,27008220,QCCCACeAYQIBt8kvFQAbjx53sWhpM0s1dxHWnHUrWXYtxpwO,0000024b0b031c97,1,867500000,11,125,4/5,-86,6.2,-1,010,609,1
2020-07-03T21:50:52.108270Z,20000000,QAAAACCAX+MKz0yDfrKj4zn0vkLRcxH3nnE=,0000024b0b031c97,1,868500000,7,125,4/5,-106,0.2,-1,010,58207,10
2020-07-03T21:50:55.264533Z,26012d13,QBMtASaAFAECPlP4LJE2pdQB0cBci4acDjEqQ+a39vDUgg==,0000024b0b031c97,1,867100000,7,125,4/5,-100,0.8,-1,010,276,2
2020-07-03T21:49:47.429551Z,86faf8b7,VLf4+obS0F7wD2XewAo6xbBjlvSJ2+387oWfMmq0S5f+TvKds4B5d6OW1H81aGoi8QIXAbpaTAYfNe/iwz4t8xDfnA==,00800000a0001793,-1,867300000,7,125,4/8,-109,-11.8,-1,010,24272,101
2020-07-03T21:50:14.640720Z,-1,NN5lSby4GKPG5qOFJx4PglVl2hhoEDRFleDmsslWlKp5n6vLcVjKiSncZTNmpmBHoAcq,00800000a0001793,-1,867300000,7,125,4/7,-108,-11.8,-1,001,-1,-1
2020-07-03T21:48:19.524142Z,-1,AAEAAAAAnrcY3QsM8P+etxjFP4Yt43M=,7276ff002e062804,1,868300000,12,125,4/5,-96,-18.8,-1,000,-1,-1
2020-07-03T21:48:33.166035Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-101,-16,-1,-1,-1,-1
2020-07-03T21:48:48.644608Z,-1,,7276ff002e062804,-1,868100000,12,125,4/5,-93,-15.8,-1,-1,-1,-1
2020-07-03T21:49:58.046401Z,-1,,7276ff002e062804,-1,868100000,8,125,4/5,-110,-12.8,-1,-1,-1,-1
2020-07-03T21:50:24.256154Z,-1,,7276ff002e062804,-1,867700000,7,125,4/7,-94,-11.5,-1,-1,-1,-1
2020-07-03T21:50:48.223756Z,-1,,7276ff002e062804,-1,867500000,11,125,4/5,-89,-18.2,-1,-1,-1,-1
2020-07-03T21:50:57.740079Z,-1,,7276ff002e062804,-1,868500000,10,125,4/5,-101,-18.2,-1,-1,-1,-1
2020-07-03T21:51:06.490330Z,26012682,QIImASYAK6IBrxt52lUk+5+sbA==,0000024b0b031c97,1,868100000,7,125,4/5,-81,8,-1,010,41515,1
2020-07-03T21:51:08.370665Z,2600236f,QG8jACaAvYIFRPj/jL5VO8sXOLgZ,0000024b0b031c97,1,867100000,7,125,4/5,-97,5.5,-1,010,33469,5
2020-07-03T21:51:09.639154Z,26012a47,QEcqASaA1uAFYLhtaWsdi/SaHG67a7MoF8HdH2s=,0000024b0b031c97,1,867500000,12,125,4/5,-80,1.2,-1,010,57558,5
2020-07-03T21:51:23.691812Z,26012a85,QIUqASaAWtwFz4ibIaj8qqnNImzTU2uHOe78Leo=,0000024b0b031c97,1,868500000,12,125,4/5,-85,6,-1,010,56410,5
2020-07-03T21:51:26.149347Z,26012c1d,QB0sASaAtyQFWRqQavreUW4vUdhib7Mqdyclras=,0000024b0b031c97,1,868100000,12,125,4/5,-106,-7.5,-1,010,9399,5
